gene_id,base_mean,log2_fold_change,lfc_se,stat,pvalue,padj,zero_inflated,converged
gene_494,22.438060359544835,1.7956570591372945,2.6437503871406234,0.6792082444210653,0.49700592423687706,0.7943219682000089,false,true
gene_495,254.60881239860018,-3.7855489258289072,2.445309153929711,1.5480860241108476,NA,NA,false,true
gene_496,157.08101507325435,2.170299933891046,2.5404071075779044,0.8543118649830383,0.39293221479182316,0.7045663417284285,false,true
gene_497,105.2159006714132,1.9071966975289099,2.1264173639713815,0.8969060965373954,NA,NA,false,true
gene_498,5.917163560620304,-1.1587652064060006,2.855071175513142,0.40586210821792756,0.6848439208187971,NA,false,true
gene_499,88.06616413945336,-3.529937279136208,2.832700626202085,1.2461384893570402,NA,NA,false,true
gene_500,281.3346749970401,3.814250111202154,2.831233853268594,1.3472041904269725,NA,NA,false,true
gene_501,69.80614397290631,0.6021626412413443,2.5714433867113606,0.23417301129520682,0.8148506664172419,0.9452230842586148,false,true
gene_502,0.0726618895194269,0.28958045589991843,1.2575496892535944,0.22861724781138187,0.8191664177546464,NA,false,true
gene_503,37.17256426514991,3.0638522051407717,2.7129643794874165,1.1293374245185082,NA,NA,false,true
gene_504,12.650775369546514,-0.7300294335829746,2.145677464916454,0.3402326050953794,0.7336813659311379,0.9226859332670282,false,true
gene_505,357.1141462550932,-5.671511252521854,2.8311383972304327,2.0032617473133856,NA,NA,false,true
gene_506,42.63341939278159,-1.4514846177880116,2.8351043564049663,0.5119686739251307,NA,NA,false,true
gene_507,6.233623706705538,-1.9593204985308277,1.7334672803163256,1.1302898651616244,0.2583541036800154,NA,false,true
gene_508,85.87493486935746,-1.976825998852497,2.692616083201086,0.7341655615836513,0.46284783977987276,0.767127438153678,false,true
gene_509,11.038719721359758,0.3267646183170852,2.731599919374066,0.119623893674723,0.9047810912212035,NA,false,true
gene_510,24.784093179305255,7.930201858671633,2.951705887881648,2.1978830830399274,0.027957438734461153,0.14815484914124039,false,true
gene_511,100.06320962843631,-2.212404569606759,2.8297749055753316,0.7818305849160632,NA,NA,false,true
gene_512,368.5557710522859,-0.4071848894999592,2.77704384856128,0.1466253007531415,0.8834277824042742,0.9641351520196854,false,true
gene_513,52.753901684997075,-0.06721163186314359,2.556369843835891,0.026291826288441508,0.9790245743362217,0.9882259331175771,false,true
gene_514,262.60098431561676,-2.4033316932187114,2.3899275833176272,1.0056085841239077,0.31460389297842306,0.6266350952360682,false,true
gene_515,104.55562921075145,-7.258154072899419,2.8769509994240723,2.522863293240798,0.011640364365212885,0.08820801914334253,false,true
gene_516,105.2530928879099,-0.9609339312997536,2.6358152981256446,0.3645680074711925,0.7154338998326792,0.9169164778285173,false,true
gene_517,159.75609615234148,-1.3583831825386994,2.164301155845565,0.6276313159422569,0.5302454890137466,0.815968767174849,false,true
gene_518,119.30574832395129,2.408973475616206,2.3252010043380773,1.036028055691459,NA,NA,false,true
gene_519,91.12856052003733,-1.6422425090342478,2.829425112387635,0.5804156122896736,0.5616343793260461,0.8297457258844835,false,true
gene_520,90.60195804161421,0.5827074992104112,2.829043033861966,0.2059733599792397,0.8368117207719801,0.9460376716937964,false,true
gene_521,4.01286897126136,5.3041149858616725,2.970647060495473,1.299857346438273,0.19364986638494727,NA,false,true
gene_522,369.1946049107604,0.3398519013253927,2.8254875614635044,0.12028079895328267,0.9042607138915564,0.9729339180425676,false,true
gene_523,144.09510330880977,8.378819940463503,2.9214519939024806,2.8680327309678155,NA,NA,false,true
gene_524,90.77132055905672,-3.440331296436145,2.3837219693848892,1.4432603049439992,0.14894715733659847,0.4039627448977443,false,true
gene_525,232.42304370195515,4.370825809456354,2.44830814023215,1.785243343201853,0.07422185434548036,0.26749755559411376,false,true
gene_526,417.1936774182315,3.1320123074189605,2.21429362405864,1.4144521184494985,0.15722919661111898,0.41798058703054897,false,true
gene_527,34.401323361606394,1.278391434613255,1.8011393365149453,0.7097682054331432,0.47784788858617117,0.7752396258935769,false,true
gene_528,209.01840370094538,-6.674414627074421,2.4219005024200433,2.7558583106139687,0.005853834899916495,0.06439850234866688,false,true
gene_529,5.880683016320225,4.386335298007278,2.2264122211746256,1.9701361932396804,0.048822763876911146,NA,false,true
gene_530,13.629107569206397,4.837495209991266,2.7453551590222234,1.7620653539464715,NA,NA,false,true
gene_531,75.12569759806838,0.5920858616737953,2.830912300266117,0.20915019572246615,0.8343309905746432,0.9452230842586148,false,true
gene_532,7.538230151687069,-5.042264339875114,2.9706359466502628,1.6973686545336708,NA,NA,false,true
gene_533,41.98611349947426,0.5317523083390275,2.5309013450878903,0.21010392576979783,0.8335865615453022,0.9452230842586148,false,true
gene_534,90.93280417785584,-6.016179524902377,1.965675089306019,3.0606174731686644,0.0022088109316255942,0.03388947057951269,false,true
gene_535,149.86749978768492,-3.284914070753492,2.463719527579846,1.3333149467627592,0.1824284706912901,0.4533578561318494,false,true
gene_536,2.611077157109902,2.650284286844514,2.234421466227886,1.18611655271943,0.23557627450091606,NA,false,true
gene_537,7.797228889437162,4.771124835363971,2.131361995059088,2.238533316454158,0.025186297297159137,NA,false,true
gene_538,283.9431771893018,-5.779287465439154,2.1854022922024745,2.6444959292207564,0.0081812690759507,0.07322235822975877,false,true
gene_539,118.15645351094943,1.619774081169718,2.829940704552048,0.5723703251323468,NA,NA,false,true
gene_540,166.78408204576075,2.90308408444357,2.6903108430150353,1.079088720168142,0.2805481791628894,0.59547182691886,false,true
gene_541,15.710867504174278,-0.08736051468742184,2.839154515843587,0.030769904984007095,NA,NA,false,true
gene_542,50.51302703551565,-0.1033218253536186,2.4167390214391964,0.042752578758830664,0.9658987660660177,0.9879764521475265,false,true
gene_543,124.20702989924276,1.720664943779673,2.8298970541785757,0.6080309321637584,0.5431669587422839,0.8198003089138826,false,true
gene_544,82.34587866618348,-6.126960930986377,2.1127102009471765,2.9000479707247684,0.0037310555459016234,0.05008942070372929,false,true
gene_545,43.2816310510769,-7.577339298598034,2.9695957561072586,2.5516399944384713,NA,NA,false,true
gene_546,126.31142806707581,3.927014655625609,2.765063179889758,1.4202260129846935,0.155541892844212,0.4176299822867092,false,true
gene_547,151.83584854803354,-6.559616153027937,2.4816152329176284,2.6432849323365146,NA,NA,false,true
gene_548,31.183930294673967,0.18249365466477047,2.8368901373836386,0.06432877052936486,0.9487084453223139,0.9769469856327339,false,true
gene_549,300.60158752379954,-1.823255291509834,1.9378629600395854,0.9408587341349409,0.3467772571536944,0.6527597278001641,false,true
gene_550,36.2105963033723,-2.1702047682925825,1.9722412310935742,1.100374910572801,NA,NA,false,true
gene_551,123.51758467752624,-6.216837023530888,2.15174326983631,2.889209465961905,NA,NA,false,true
gene_552,68.17962591043315,-1.5378720389713612,2.1411039491107533,0.7182612687301206,0.47259620662246804,0.7752396258935769,false,true
gene_553,352.07617697832103,1.4978603574296374,2.546443888552869,0.58821651800891,0.5563869715889943,0.8276448857154847,false,true
gene_554,31.04565623222976,-0.619018955286026,2.282738743393881,0.27117380693582765,NA,NA,false,true
gene_555,76.72016876456108,1.7103744290930751,2.831513097472427,0.6040496265476768,NA,NA,false,true
gene_556,98.52498924381416,-8.764679172271885,2.426471893871791,3.6121082607252273,NA,NA,false,true
gene_557,110.10721684965533,0.6890157272265913,2.8294662631957648,0.24351438155985528,NA,NA,false,true
gene_558,168.63497183894506,5.747676436229813,2.842839391449472,2.0218083559406637,0.04319615420198838,0.1865817617996804,false,true
gene_559,12.989582408619032,-1.4655114789705972,2.7100502801763904,0.5407691103337059,NA,NA,false,true
gene_560,11.875383178313891,-0.4849274438632408,2.4612527274773996,0.197024644584246,0.8438082521787295,NA,false,true
gene_561,164.50143323655584,1.0243810991408013,2.5387625360977277,0.4034962248636903,0.6865832113717931,0.9053332519401904,false,true
gene_562,103.42331224882439,0.7755005292264796,2.586345978120197,0.2998440795574177,0.7642960907172172,0.935449906844228,false,true
gene_563,121.87128111297923,0.7510574419392321,2.8294626391908535,0.2654417243530076,0.7906691971847783,0.9452230842586148,false,true
gene_564,405.103106978708,-1.2843792857641234,2.3726565275017806,0.5413254176812828,0.5882833039755143,0.8383783633749502,false,true
gene_565,214.28883742558878,0.22886340531036622,2.5116126998558697,0.09112209271895293,0.9273955782179053,0.9769469856327339,false,true
gene_566,56.955878509138685,-0.3350853256993218,2.834547505742593,0.11821475033332925,0.9058975028329307,0.9729339180425676,false,true
gene_567,50.110751961017556,0.24545342981226,2.8354109359008004,0.08656714506685087,NA,NA,false,true
gene_568,21.53937241688744,-5.5132542731069885,2.785687778446527,1.9791357508778398,NA,NA,false,true
gene_569,35.0399937359039,-5.072942044318146,2.8649917303954,1.7706655103042914,NA,NA,false,true
gene_570,103.00808631873687,-10.273219303509176,2.209297712576882,3.9969819501947788,6.41551907203656e-5,0.004387076645639205,false,true
gene_571,72.90154558631448,1.9411053652916983,2.4452941523385636,0.7938126230888488,0.4273045228713867,0.7331071207090564,false,true
gene_572,167.1318222194317,-9.124342175501077,2.919693669962969,3.125102564481295,0.0017774307449036485,0.03388947057951269,false,true
gene_573,52.49218188816209,2.5212559514594437,2.4502648545376626,1.028972825851994,NA,NA,false,true
gene_574,121.0240575325495,-4.365713754079376,2.306373833815962,1.8928907751507817,0.058372396279857235,0.23219242075765434,false,true
gene_575,202.81787519755017,-4.2200347757672505,2.832380690352147,1.489924991418642,NA,NA,false,true
gene_576,10.785803460190241,-1.1344594104671266,2.3050776865787177,0.49215669262363715,0.6226085770646019,NA,false,true
gene_577,5.418430048726358,-6.023754512904601,2.97180828631625,1.541504857658986,NA,NA,false,true
gene_578,24.064516180241444,-3.7795242993089393,2.167692521436326,1.7435702997234146,0.08123404598756102,0.2888919383796045,false,true
gene_579,150.7233268773455,3.8678060337285496,2.8232340302772467,1.3699912909269953,NA,NA,false,true
gene_580,435.7604529373481,2.6333458909549963,2.727887482833647,0.9653425617905459,0.3343732603882945,0.641280145816122,false,true
gene_581,69.75559195215055,1.238906324716829,2.3863865312393315,0.5191557647928154,0.6036521234990515,0.843716882195101,false,true
gene_582,156.54820692775525,1.6667013406326445,2.133738763483382,0.7811178055891493,NA,NA,false,true
gene_583,67.10872853666596,-4.138910837732427,2.8399546043755306,1.4573862664408748,NA,NA,false,true
gene_584,12.23129861430941,-5.748825094011305,2.969951547804068,1.9356629229395639,NA,NA,false,true
gene_585,49.15252013217026,8.91799890123874,2.9692017980758614,2.517613149820212,NA,NA,false,true
gene_586,57.82541910174916,-2.0301628518023827,2.51166257965241,0.8082944214916551,0.4189211131327391,0.724918026729534,false,true
gene_587,242.99985993479694,-0.4137452038316722,2.095543559317697,0.19744051704006876,0.8434828255869805,0.9468032742220891,false,true
gene_588,32.65366710701635,8.328422573590654,2.9554280196287483,2.32985717049907,0.01981370133803209,0.11565171324481775,false,true
gene_589,66.31307707933234,9.350306569726204,2.9671097153510613,2.6650882310946646,0.0076968125996526105,0.0717386524594194,false,true
gene_590,43.817133594480524,4.416637704873217,2.8526181605127023,1.5482751130208794,0.12155607365255314,0.35475875843163607,false,true
gene_591,42.75316746799977,1.6417318425610814,1.8518539388075368,0.8865341958978907,0.37532973561212724,0.6878910171457759,false,true
gene_592,43.566642625534314,6.46133747642468,2.674496441274966,2.415908047850862,0.01569602457967804,0.1039218156206934,false,true
gene_593,72.30500895505999,-1.763135650442276,2.83188409053331,0.622601629895889,0.5335463398643675,0.8176150877813081,false,true
gene_594,27.69614449894023,-2.9566224054456183,2.6535754729726992,1.1142032459824582,NA,NA,false,true
gene_595,41.93748647718259,-2.2031177892374645,2.5116415271928174,0.8771625112043039,NA,NA,false,true
gene_596,109.41502512936032,-2.434977554486377,2.352752260711334,1.0349485558459026,0.3006929367893231,0.6131752244178372,false,true
gene_597,36.45266652053204,-0.1609286899656795,2.8347927857974073,0.05676911934161402,NA,NA,false,true
gene_598,203.62254326616323,-7.0739012015194,2.8513706748340324,2.4808774474511788,0.013105942453020592,0.09383854796362744,false,true
gene_599,71.77381119841564,-2.536937542739306,2.700016644382785,0.9396007050612984,0.3474224144936072,0.6527597278001641,false,true
gene_600,149.28484153311592,4.854662942602955,2.800045643424067,1.7337799310536868,0.08295713783342842,0.29307883563520437,false,true
gene_601,13.433057066442725,2.1524133436709616,2.3050344689293665,0.9337879206078451,0.3504133016907519,0.6533748021108812,false,true
gene_602,247.76166540203502,-3.7519387048631874,2.8311316168785017,1.3252434759638383,NA,NA,false,true
gene_603,20.6459251907345,1.0592588205609212,2.6529136887700226,0.39928129778395777,0.6896859459623925,0.9053332519401904,false,true
gene_604,45.19946153843851,-7.636268050116715,1.782893417726748,4.2830760236095475,1.8432715574457296e-5,0.003434103311687657,false,true
gene_605,9.932299999718465,6.61037817375798,2.9681159444454535,1.7410642838573491,NA,NA,false,true
gene_606,188.6971506443223,-0.1983810548109015,2.5830832578508,0.0768001008902672,0.9387825704783301,0.9769469856327339,false,true
gene_607,31.78708998216921,0.8826554162308877,2.2901486979352392,0.3854140200706947,0.6999306968818726,0.9120467454230994,false,true
gene_608,21.756988447465243,0.7786012922615169,2.734840367421097,0.2846971624145373,0.7758761647909574,0.9363160923656256,false,true
gene_609,78.87086688015171,-4.461526701073598,2.8387590878970785,1.5716468227596758,NA,NA,false,true
gene_610,222.0481595932256,0.6250213108704836,2.8296995601345367,0.22087903594993927,0.8251866211780062,0.9452230842586148,false,true
gene_611,6.109746584026863,2.724761277155178,2.718213141502847,1.0024089853559865,NA,NA,false,true
gene_612,11.584475162741082,2.778430912530609,2.1737679999190807,1.2781634988803026,0.20119178329704007,NA,false,true
gene_613,579.395307119333,-5.349054589357489,2.8084367246401243,1.9046377447022316,0.056827176633497935,0.22944506655780744,false,true
gene_614,17.352974767874834,2.986219142197614,2.8531335320414177,1.0466454193824477,NA,NA,false,true
gene_615,69.70882039856592,1.9750689650807587,2.833143511323906,0.6971298690611772,NA,NA,false,true
gene_616,190.3470372727989,-0.5139795333330082,2.0276836370556377,0.25348112690762176,0.7998964435913158,0.9452230842586148,false,true
gene_617,91.59721187025073,2.310711186406266,2.8303963092973548,0.8163913932533001,0.41427631759348577,0.7246461972237845,false,true
gene_618,268.6683517921928,-3.478776597095444,2.7690608234424143,1.256301980673264,NA,NA,false,true
gene_619,159.11443227539917,-2.876008875763032,2.830795863159409,1.0159718378820721,NA,NA,false,true
gene_620,59.75409954509424,-0.7303267714451169,2.8341429196154078,0.2576887588803115,0.7966471223067917,0.9452230842586148,false,true
gene_621,112.0470515780257,4.266025291227518,2.8357828922975274,1.5043553943479855,NA,NA,false,true
gene_622,472.685516692303,-0.86140843654389,2.5779504753207596,0.3341446799658593,NA,NA,false,true
gene_623,465.5154345903196,-7.150674367902351,2.8260288774062925,2.5302906226723287,NA,NA,false,true
gene_624,261.5601081117141,2.5218875278919977,2.830184311554408,0.891068301663687,NA,NA,false,true
gene_625,62.72916963387259,1.8325270744831057,2.83440355543769,0.6465300507288299,NA,NA,false,true
gene_626,45.37364074555948,2.5926267700593177,2.838726557522246,0.9133062722047685,0.3610814845006757,0.6674780793956,false,true
gene_627,115.4017913238342,-3.0367104638682982,2.831211284025054,1.07258348432092,0.28345803818235127,0.5992793956847348,false,true
gene_628,76.03761962637704,-2.3055673458440276,2.3748455279914547,0.9708283417464968,NA,NA,false,true
gene_629,95.11724226723231,-0.7250149023841901,2.085527072451211,0.3476410888936811,0.7281097442545381,0.922157860058224,false,true
gene_630,135.67154410290553,0.479234982695751,2.286555460339348,0.20958817356856402,NA,NA,false,true
gene_631,311.32433777424905,-1.754542001996989,2.5562463436424476,0.6863743810766322,NA,NA,false,true
gene_632,25.032725583805455,-0.6768881568148171,2.2618036166946807,0.29926919906689214,0.7647346538261007,0.935449906844228,false,true
gene_633,5.0675905097883245,-3.3809437383611214,1.7695025815690213,1.9106746571475655,0.056046403566690446,NA,false,true
gene_634,2.141049503449424,-2.6821368739594034,1.7693813622711398,1.5158613802265162,0.12955440748362418,NA,false,true
gene_635,107.89273875550808,-0.9432456072566662,2.741787911283252,0.34402573713850626,NA,NA,false,true
gene_636,210.41626046679352,4.7141707886288,2.7596864669463117,1.7082269471883857,0.08759424026908065,0.29811448230171483,false,true
gene_637,54.97252410234513,-9.367201397646774,2.9708164979186846,2.6674498268623075,NA,NA,false,true
gene_638,15.689097471165445,-7.558917998162369,2.9699833303733514,2.059345051898587,0.039461195553073584,0.17807279001681106,false,true
gene_639,129.65109636847677,-3.232645886401019,2.4014802933793282,1.3461055230447412,NA,NA,false,true
gene_640,80.92462239689854,-2.656520421431749,2.831828324550962,0.9380937390874459,NA,NA,false,true
gene_641,40.213016059352455,-5.223101906576025,2.564688501763198,2.0365443612295193,0.04169572328399411,0.18352953609430195,false,true
gene_642,8.25149632161366,-0.5587236617222469,2.725424445226002,0.20500427472900112,0.8375687852067579,NA,false,true
gene_643,70.91161971064871,-8.290096791757643,2.7170631646595096,3.0511240590891897,0.0022798635333399295,0.034007964372320613,false,true
gene_644,134.87733326657985,-3.908078602696591,2.8323532360373487,1.379799155335672,NA,NA,false,true
gene_645,84.50101452160106,-8.541066594976968,2.4687889431350447,3.459617971283892,NA,NA,false,true
gene_646,93.63972216649316,-2.9402057225755103,2.8309385912922327,1.038597492584041,NA,NA,false,true
gene_647,316.37819844658577,0.6948547433954783,2.025394282479245,0.34307134635776715,0.731544786719204,0.9226859332670282,false,true
gene_648,61.67439162852641,3.991860688470788,2.5559653900840975,1.561781980287083,0.11833935824557118,0.35213306975777176,false,true
gene_649,62.45407060453813,-2.0067600613953105,2.834337320575688,0.7080173721128272,NA,NA,false,true
gene_650,20.146787050277,-2.3981458756358625,2.294233318909422,1.0452929333167542,0.2958876027303743,0.6131752244178372,false,true
gene_651,312.75101401235054,1.9522649948122324,1.8898090681417794,1.0330488025077924,0.30158106077625096,0.6131752244178372,false,true
gene_652,21.670512985552868,-2.378962260681104,2.8430632079013,0.836760242990592,0.40272734892931583,0.7139369296803797,false,true
gene_653,171.09313631575375,1.4362608680269675,2.2738977324032943,0.6316294913179653,0.5276290110526856,0.815968767174849,false,true
gene_654,10.188468834026683,-3.0746099334627726,2.820198174788218,1.0902105961733202,NA,NA,false,true
gene_655,146.9265377791059,-0.7902934150990651,2.344816085877481,0.33703855063896,NA,NA,false,true
gene_656,177.8111329607055,2.0018379481437742,2.032480765530622,0.9849234404051801,0.3246616784565942,0.6362894939094565,false,true
gene_657,44.072660017052776,-1.5522641137765336,2.8353466623332073,0.5474688983883104,NA,NA,false,true
gene_658,39.56429621756821,8.60529246125361,2.7760613266707357,2.5801286537373183,0.009876351314893865,0.08159385624766162,false,true
gene_659,72.43628982189833,1.5449085269452913,2.5211248389277845,0.6127854135149965,0.5400182369088288,0.8198003089138826,false,true
gene_660,4.934907461981558,-3.3372256925335306,2.9096961510298414,1.1469327102599258,NA,NA,false,true
gene_661,12.349740927340763,2.3161997333262634,1.5980044107721505,1.4494326284162653,0.1472168021933038,NA,false,true
gene_662,113.97872729428809,-3.108311817388468,2.358816711759958,1.3177419855861956,NA,NA,false,true
gene_663,85.86607736443844,8.278538718202935,2.5363149995449445,3.264002586306605,NA,NA,false,true
gene_664,1.7185431442838717,-1.3223897230194939,2.7209940346071613,0.4859950834880869,0.62697065178919,NA,false,true
gene_665,59.02088717209698,7.734734525558564,2.482796346260211,3.115331846371229,NA,NA,false,true
gene_666,35.59540541066673,2.3228177556101715,2.8387548533533953,0.8182523238546814,NA,NA,false,true
gene_667,189.54543257853078,0.3393376568287942,2.829669196706556,0.11992131703018442,0.9045454777877235,0.9729339180425676,false,true
gene_668,236.85091389296377,-2.0872414999124707,2.4000076689045553,0.8696811793377137,0.3844746603112109,0.6975097722537846,false,true
gene_669,84.62020644020939,0.6567432360992306,2.644161209940071,0.2483748848710005,0.803844363825959,0.9452230842586148,false,true
gene_670,91.1247710198978,-5.807248923625779,2.41902604806241,2.40065580454467,0.01636572208511996,0.10450584218675343,false,true
gene_671,4.0869799098669,-0.07246573149832614,1.5167333031967587,0.047777504024994366,0.9618935652648777,NA,false,true
gene_672,6.817092053813357,2.040742937711746,2.605280975235605,0.7833101139991989,0.43344502539381824,NA,false,true
gene_673,192.55035708436188,-2.0464036775471164,2.8300363673064908,0.723101547806185,NA,NA,false,true
gene_674,61.403874875950635,-3.328387027952857,2.837772047084896,1.1728873823293684,NA,NA,false,true
gene_675,18.35704077874781,4.2320209588337585,2.8758433529300316,1.47157561781729,NA,NA,false,true
gene_676,88.01387426839442,-5.3736530091191135,2.456972447533065,2.1871034876742534,0.028734970099719787,0.14953519682917754,false,true
gene_677,18.730409745058036,-6.363490190677216,2.3450470474352745,2.71358742999925,0.00665590021070894,0.06873496948366732,false,true
gene_678,50.39101838877319,-0.15889175497984265,2.5166463516758957,0.06313630632847274,0.9496579636876855,0.9769469856327339,false,true
gene_679,174.34611708997434,4.452707823030852,2.83448126894546,1.570907478491624,0.11620414124630238,0.3511897938311661,false,true
gene_680,471.48427217837497,-0.2882031544172291,2.7020977170833778,0.10665904219345303,NA,NA,false,true
gene_681,195.66263780730014,0.20506658302315428,2.829664922678276,0.0724702707305213,NA,NA,false,true
gene_682,25.780671444682007,-1.20676119585794,2.8055714352485692,0.43013026889868616,NA,NA,false,true
gene_683,51.63465844702849,-0.3624441208115029,2.83558120451563,0.12782004628691812,NA,NA,false,true
gene_684,60.765142955414305,-3.04062679344266,2.1628996926048507,1.4058103590466249,0.15978044515541298,0.4205985247473371,false,true
gene_685,66.48411890196624,3.0403033605243377,1.9023900991564209,1.5981492764667473,0.1100097592405001,0.3434607018148172,false,true
gene_686,70.70844103044526,-2.3274018197228905,2.4568474169010637,0.9473123172860897,0.3434796561924349,0.6527597278001641,false,true
gene_687,234.0388458362558,2.6541255952572502,2.495295942427664,1.063651629503738,0.2874865443834747,0.6054128405251996,false,true
gene_688,73.75141000001872,2.358875529077845,2.0758539920601664,1.1363398091099826,0.2558143760872964,0.5653181891311858,false,true
gene_689,29.695106402880505,2.0331324487026183,2.2241176431422156,0.9141299044911244,0.36064859069472077,0.6674780793956,false,true
gene_690,91.69942154350994,-7.374727564903471,2.8881225471536096,2.5534676747604204,0.010665617831754988,0.08466075449931454,false,true
gene_691,73.69286147714357,-3.784517295835119,2.1109952982100095,1.7927644363036481,0.0730105983163864,0.26491007632364527,false,true
gene_692,61.20593447361277,1.6668737381102903,2.4530886452083727,0.6795000015047157,NA,NA,false,true
gene_693,56.43777657355889,-3.1030002179979115,2.8384984164251104,1.0931837058785197,NA,NA,false,true
gene_694,54.183838027348635,-3.8249490853364194,2.819644454069965,1.356535956090267,NA,NA,false,true
gene_695,287.79783032937223,-6.480590076448408,2.2317159922159315,2.903859675268829,0.0036859332315273626,0.05008942070372929,false,true
gene_696,1.2543436004948822,-2.0977907613438593,1.8014360718714495,1.164510244965028,0.24421729396964087,NA,false,true
gene_697,9.071142841315126,2.2755890726796766,2.804923820223502,0.8112837347926094,NA,NA,false,true
gene_698,175.30667615905398,-5.246461595506747,2.836648279102728,1.8495284149807523,0.06438154867699526,0.24008952527462815,false,true
gene_699,16.186855728602726,-1.2143739104453017,2.8402738361886635,0.4275552219552388,NA,NA,false,true
gene_700,33.336606163632105,0.4003601701148118,2.281131773235115,0.17550944439611157,0.8606793504070951,0.9542529038631138,false,true
gene_701,174.02815609120972,1.3430511577755733,2.5397816459181373,0.528805757744602,0.5969402031748915,0.8415779573924438,false,true
gene_702,17.541248778877396,-2.4359782656987377,2.526151285227344,0.9643041887253831,NA,NA,false,true
gene_703,56.161012444796896,-3.645196387724022,2.5513446784728973,1.4287353717749527,NA,NA,false,true
gene_704,71.7514478359624,-0.9640520957516,2.7313410532773514,0.3529592522306317,0.7241189889391311,0.921449993033918,false,true
gene_705,108.99713795596851,-2.7868880547260737,2.2587070704249674,1.233842179544659,NA,NA,false,true
gene_706,182.63078308710126,-6.774233894890989,2.459235212411158,2.7546099944824665,0.005876213435911875,0.06439850234866688,false,true
gene_707,29.4734415018809,-1.299314302336918,2.819811738006487,0.46078051411172927,0.6449560832450193,0.8745995371277155,false,true
gene_708,79.939388550696,2.4841193222482896,2.648241168327591,0.93802609519021,NA,NA,false,true
gene_709,102.71522390355419,1.1109991001743005,2.5469527317634464,0.43620719235141536,0.6626864100647302,0.8896565055119002,false,true
gene_710,374.55555678333235,-4.3413629414364765,2.8265918120902356,1.5359002042201781,NA,NA,false,true
gene_711,48.62647842383978,2.6344156650850117,2.8249970313672645,0.9325374985650822,NA,NA,false,true
gene_712,6.760226175971527,4.223877779892808,2.39405281838254,1.7643210490011356,0.07767794207224447,NA,false,true
gene_713,139.75248170467717,-3.309363172063186,2.829280353495074,1.1696837211537043,NA,NA,false,true
gene_714,4.70922215918454,0.7820491279765889,2.861091539431315,0.27333942909496456,NA,NA,false,true
gene_715,109.92725134805293,2.8675526599844483,2.299819712309754,1.246859762370029,0.21244892285295197,0.4981880854674026,false,true
gene_716,97.8201073993064,-7.005862199151393,2.542687979199926,2.755297644249624,0.00586387643251135,0.06439850234866688,false,true
gene_717,75.69106986872299,-1.7860461402776717,2.177360149987861,0.8202805311228044,0.4120562024269403,0.7232356620074275,false,true
gene_718,36.37811246850004,6.208370216262502,2.914566176955375,2.1301181168402605,NA,NA,false,true
gene_719,87.07308913732808,0.3647037476963998,2.3562402454315623,0.15478207216072815,NA,NA,false,true
gene_720,45.032722620370684,-0.8201462801344223,2.8348831673454544,0.28930514300608584,0.7723478769719988,0.9363160923656256,false,true
gene_721,162.70782402682025,8.386506448557592,2.780936436785398,3.0157131021131534,0.002563757134188236,0.03720912381240764,false,true
gene_722,10.813152371324,-5.5659062574306075,2.970025642016696,1.8740263311838838,NA,NA,false,true
gene_723,126.03680119496282,0.2602860499965747,2.6926582034409714,0.096665090899377,0.9229923633878816,0.9765493748112867,false,true
gene_724,139.4530809141391,3.85423859190948,2.83281207659934,1.3605698110890279,0.1736496772731578,0.44270733432891823,false,true
gene_725,63.69367501239145,2.263555782251022,2.2932695633451425,0.9870430491168348,0.32362153497745944,0.6362894939094565,false,true
gene_726,91.21561084876708,3.5376306172616707,2.833357204083194,1.2485649928514264,NA,NA,false,true
gene_727,10.930664686877734,-0.08828391817959105,2.842132540127345,0.031062561978772243,0.9752196464648625,NA,false,true
gene_728,197.5138349537504,0.171663843766963,1.7085721887005345,0.10047210466273773,0.9199695280100163,0.9765493748112867,false,true
gene_729,24.936402170211664,-2.1004356399380875,2.469007332689192,0.8507206973947445,0.3949245230172383,0.7045663417284285,false,true
gene_730,57.94711693545569,1.0435992801933838,2.834872231221794,0.36812921185643904,0.7127768900833706,0.9156966267338996,false,true
gene_731,77.78340527288697,-6.231074217133278,2.8616631947279685,2.1774310228446043,0.029448423110302848,0.14953519682917754,false,true
gene_732,98.65913756411388,-1.3786430912976357,2.8292104772720816,0.4872889812803607,0.6260535551560644,0.8600753698800677,false,true
gene_733,69.2673615289488,-4.580457180109844,2.8423215332934104,1.6115197124803993,NA,NA,false,true
gene_734,443.89652229801214,0.6788555031741936,2.658272185405234,0.2553747155394124,0.7984336975786244,0.9452230842586148,false,true
gene_735,8.207173938943908,-3.674346631225873,2.4726607791685824,1.4859889646736542,0.13728203993826604,NA,false,true
gene_736,84.35319152476657,-0.23857805644458982,2.5284302735885293,0.09435817112962454,NA,NA,false,true
gene_737,27.634909564129686,8.087667544076641,2.7007283228457264,2.4604365073842027,0.013876812331864623,0.0980506345027803,false,true
gene_738,425.93102327414755,0.6547964760208547,2.819841147960216,0.23221041245338014,0.8163745908070026,0.9452230842586148,false,true
gene_739,3.6212231006871614,5.159720323481596,2.535101314119097,1.4662228617348558,NA,NA,false,true
gene_740,147.32700566391134,-2.117129548661003,2.8296900284014717,0.7481842630858748,0.4543490218090429,0.7577187102840249,false,true
gene_741,89.1444563492007,-1.974568533805916,2.164814249484359,0.9121191503041159,0.36170599833169387,0.6674780793956,false,true
